Model,Model_Path,Variant,Dataset,Image_Type,Resolution,Loss,Optimizer,DeNoising,Attention,auc_roc_score_agg_absolute,auc_roc_score_agg_psnr,auc_roc_score_agg_squared,auc_roc_score_agg_ssim,auc_roc_score_mean_absolute,auc_roc_score_mean_psnr,auc_roc_score_mean_squared,auc_roc_score_mean_ssim,auc_roc_score_overall_absolute,auc_roc_score_overall_psnr,auc_roc_score_overall_squared,auc_roc_score_overall_ssim,eer_agg_absolute,eer_agg_psnr,eer_agg_squared,eer_agg_ssim,eer_overall_absolute,eer_overall_psnr,eer_overall_squared,eer_overall_ssim,pr_roc_score_agg_absolute,pr_roc_score_agg_psnr,pr_roc_score_agg_squared,pr_roc_score_agg_ssim,pr_roc_score_mean_absolute,pr_roc_score_mean_psnr,pr_roc_score_mean_squared,pr_roc_score_mean_ssim,pr_roc_score_overall_absolute,pr_roc_score_overall_psnr,pr_roc_score_overall_squared,pr_roc_score_overall_ssim,precision_absolute_agg,precision_squared_agg,precision_ssim_agg,precision_psnr_agg,recall_absolute_agg,recall_squared_agg,recall_ssim_agg,recall_psnr_agg,f1-score_absolute_agg,f1-score_squared_agg,f1-score_ssim_agg,f1-score_psnr_agg,support_absolute_agg,support_squared_agg,support_ssim_agg,support_psnr_agg,conf_mat_absolute_agg,conf_mat_squared_agg,conf_mat_ssim_agg,conf_mat_psnr_agg,precision_absolute_overall,precision_squared_overall,precision_ssim_overall,precision_psnr_overall,recall_absolute_overall,recall_squared_overall,recall_ssim_overall,recall_psnr_overall,f1-score_absolute_overall,f1-score_squared_overall,f1-score_ssim_overall,f1-score_psnr_overall,support_absolute_overall,support_squared_overall,support_ssim_overall,support_psnr_overall,conf_mat_absolute_overall,conf_mat_squared_overall,conf_mat_ssim_overall,conf_mat_psnr_overall
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6933,0.7619,0.8308,0.6176,0.8394,0.8359,0.8359,0.8405,0.9282,0.9599,0.96,0.8412,0.3476,0.3238,0.2444,0.4273,0.1373,0.0931,0.0932,0.2191,0.5649,0.7504,0.8282,0.5135,,,,,0.9235,0.9492,0.9496,0.8096,0.6884,0.7607,0.6253,0.7395,0.6507,0.7591,0.5867,0.7197,0.6465,0.7596,0.5791,0.7037,15324,15324,15324,15324,"4493,4080,1273,5478","6568,2005,1687,5064","3821,4752,1581,5170","7772,801,3495,3256",0.8842,0.9077,0.7855,0.9079,0.8836,0.9075,0.7847,0.9075,0.8831,0.9075,0.7849,0.9076,15324,15324,15324,15324,"7911,662,1121,5630","7809,764,654,6097","6824,1749,1551,5200","7791,782,635,6116"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.7364,0.7731,0.8327,0.6583,0.8477,0.831,0.8309,0.8506,0.9081,0.9518,0.9515,0.8203,0.3055,0.3131,0.2325,0.3898,0.1779,0.1038,0.1041,0.2497,0.5969,0.7519,0.8156,0.5506,,,,,0.8988,0.9453,0.9453,0.769,0.7027,0.7727,0.6597,0.751,0.695,0.7681,0.6156,0.7262,0.6961,0.7689,0.6081,0.7092,15324,15324,15324,15324,"5749,2824,1850,4901","6452,2121,1433,5318","4009,4564,1326,5425","7892,681,3515,3236",0.839,0.9031,0.7712,0.9027,0.8384,0.9026,0.7493,0.9024,0.8373,0.9023,0.7492,0.9021,15324,15324,15324,15324,"7643,930,1547,5204","8019,554,938,5813","5731,2842,1000,5751","7999,574,921,5830"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6948,0.7793,0.8344,0.6344,0.8383,0.8347,0.8348,0.8357,0.9362,0.96,0.9601,0.8696,0.3602,0.2834,0.2537,0.4158,0.1338,0.101,0.1004,0.208,0.5868,0.7501,0.8208,0.5202,,,,,0.9284,0.9482,0.9486,0.8556,0.7055,0.7903,0.6554,0.7359,0.6462,0.7701,0.596,0.7208,0.6365,0.7599,0.5813,0.7213,15324,15324,15324,15324,"4064,4509,912,5839","7974,599,2924,3827","3507,5066,1125,5626","5681,2892,1387,5364",0.8909,0.9009,0.7968,0.9026,0.89,0.9002,0.7966,0.9026,0.8895,0.9003,0.7967,0.9026,15324,15324,15324,15324,"7978,595,1090,5661","7689,884,646,6105","6987,1586,1531,5220","7849,724,768,5983"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6124,0.5976,0.6834,0.5757,0.7536,0.799,0.7713,0.7779,0.8737,0.9307,0.9218,0.8041,0.4063,0.4303,0.3639,0.4415,0.2103,0.1225,0.1411,0.2772,0.5325,0.5577,0.5727,0.5362,,,,,0.8216,0.9053,0.887,0.7564,0.6672,0.7064,0.5953,0.6778,0.6148,0.6677,0.5642,0.6195,0.6045,0.6639,0.5583,0.6077,15324,15324,15324,15324,"3840,4733,1170,5581","4637,3936,1156,5595","3779,4794,1884,4867","3791,4782,1049,5702",0.8151,0.8616,0.728,0.8793,0.7942,0.8592,0.7238,0.8759,0.7944,0.8596,0.7247,0.8763,15324,15324,15324,15324,"6129,2444,709,6042","7261,1312,845,5906","6143,2430,1802,4949","7323,1250,652,6099"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.641,0.6837,0.7065,0.604,0.8149,0.8061,0.8061,0.788,0.8941,0.9336,0.9337,0.8064,0.403,0.3659,0.3534,0.4371,0.1793,0.1233,0.1238,0.2785,0.5459,0.6214,0.6789,0.5197,,,,,0.8797,0.9177,0.9182,0.7744,0.6437,0.6769,0.6193,0.6715,0.61,0.6513,0.5599,0.6489,0.6054,0.6499,0.5397,0.6482,15324,15324,15324,15324,"4183,4390,1587,5164","4787,3786,1558,5193","3062,5511,1233,5518","4850,3723,1657,5094",0.8228,0.8777,0.7314,0.8778,0.8207,0.8756,0.7183,0.8769,0.8211,0.8759,0.719,0.8771,15324,15324,15324,15324,"6990,1583,1165,5586","7397,1176,731,6020","5725,2848,1469,5282","7509,1064,822,5929"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6607,0.6876,0.709,0.6056,0.8154,0.8062,0.8062,0.7877,0.8897,0.9334,0.9335,0.8051,0.3819,0.3641,0.3512,0.438,0.185,0.1236,0.1241,0.28,0.5707,0.6322,0.6826,0.5281,,,,,0.8752,0.9173,0.9177,0.7722,0.655,0.6795,0.6098,0.674,0.6284,0.654,0.5653,0.6522,0.6265,0.6527,0.553,0.6517,15324,15324,15324,15324,"4552,4021,1673,5078","4814,3759,1543,5208","3432,5141,1521,5230","4903,3670,1659,5092",0.8176,0.878,0.7313,0.8779,0.8156,0.8763,0.7191,0.8758,0.8161,0.8766,0.7199,0.8761,15324,15324,15324,15324,"6965,1608,1217,5534","7439,1134,761,5990","5765,2808,1496,5255","7397,1176,728,6023"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Seq2Seq,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6612,0.6738,0.6975,0.6126,0.8152,0.8078,0.8079,0.7882,0.8997,0.9333,0.9334,0.8098,0.3776,0.3731,0.3605,0.4276,0.1683,0.123,0.123,0.2755,0.5581,0.604,0.6519,0.5109,,,,,0.8818,0.916,0.9161,0.779,0.6646,0.6744,0.5986,0.6762,0.6304,0.6456,0.5747,0.6394,0.6266,0.6435,0.5723,0.6351,15156,15156,15156,15156,"4336,4149,1452,5219","4607,3878,1494,5177","4085,4400,2046,4625","4361,4124,1342,5329",0.8337,0.8777,0.7322,0.8784,0.8304,0.8754,0.7202,0.8781,0.831,0.8758,0.721,0.8782,15156,15156,15156,15156,"6922,1563,1007,5664","7311,1174,714,5957","5721,2764,1477,5194","7497,988,860,5811"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Seq2Seq,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.7236,0.6187,0.7133,0.6636,0.8206,0.8349,0.829,0.7756,0.8983,0.9505,0.9446,0.781,0.3103,0.3918,0.3461,0.3826,0.1806,0.0877,0.0929,0.2927,0.6227,0.5333,0.6398,0.5696,,,,,0.8706,0.9383,0.9263,0.705,0.709,0.6905,0.6271,0.6504,0.6877,0.6516,0.6178,0.6249,0.6875,0.6473,0.6191,0.6232,15156,15156,15156,15156,"5176,3309,1424,5247","4437,4048,1232,5439","5027,3458,2335,4336","4507,3978,1707,4964",0.8213,0.9089,0.7406,0.9146,0.8191,0.9086,0.7032,0.9146,0.8196,0.9086,0.7006,0.9146,15156,15156,15156,15156,"6901,1584,1158,5513","7723,762,624,6047","4946,3539,960,5711","7839,646,648,6023"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Seq2Seq,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6508,0.6154,0.6733,0.6057,0.7921,0.8061,0.803,0.7772,0.908,0.9363,0.9346,0.7923,0.3771,0.411,0.361,0.4249,0.1688,0.1235,0.1262,0.2878,0.5378,0.5624,0.5182,0.5324,,,,,0.8931,0.9251,0.925,0.7473,0.6625,0.7036,0.5996,0.6696,0.6267,0.6591,0.5725,0.6216,0.6222,0.6538,0.5689,0.6133,15156,15156,15156,15156,"4261,4224,1434,5237","4402,4083,1083,5588","3958,4527,1952,4719","3958,4527,1208,5463",0.8344,0.8753,0.7234,0.8783,0.8336,0.8742,0.7103,0.878,0.8339,0.8744,0.7111,0.8781,15156,15156,15156,15156,"7116,1369,1153,5518","7390,1095,812,5859","5611,2874,1516,5155","7508,977,872,5799"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.6675,0.7474,0.5921,0.7492,0.6675,0.7474,0.5921,0.7492,0.6675,0.7474,0.5921,0.7492,0.379,0.3246,0.4527,0.332,0.379,0.3246,0.4527,0.332,0.9838,0.9902,0.9787,0.9893,0.9838,0.9902,0.9787,0.9893,0.9838,0.9902,0.9787,0.9893,0.9564,0.9545,0.9652,0.9613,0.8716,0.88,0.5376,0.7027,0.9091,0.9135,0.6739,0.8022,21344,21344,21344,21344,"220,360,2381,18383","181,399,2162,18602","479,101,9768,10996","381,199,6147,14617",0.9564,0.9545,0.9652,0.9613,0.8716,0.88,0.5376,0.7027,0.9091,0.9135,0.6739,0.8022,21344,21344,21344,21344,"220,360,2381,18383","181,399,2162,18602","479,101,9768,10996","381,199,6147,14617"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7596,0.7527,0.7442,0.7757,0.7596,0.7527,0.7442,0.7757,0.7596,0.7527,0.7442,0.7757,0.3306,0.3205,0.322,0.3292,0.3306,0.3205,0.322,0.3292,0.991,0.9907,0.9899,0.9918,0.991,0.9907,0.9899,0.9918,0.991,0.9907,0.9899,0.9918,0.9671,0.9617,0.9611,0.9619,0.5319,0.6787,0.8312,0.6779,0.6686,0.7853,0.8858,0.7847,21344,21344,21344,21344,"501,79,9913,10851","394,186,6671,14093","323,257,3345,17419","397,183,6692,14072",0.9671,0.9617,0.9611,0.9619,0.5319,0.6787,0.8312,0.6779,0.6686,0.7853,0.8858,0.7847,21344,21344,21344,21344,"501,79,9913,10851","394,186,6671,14093","323,257,3345,17419","397,183,6692,14072"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7604,0.7747,0.7532,0.7679,0.7604,0.7747,0.7532,0.7679,0.7604,0.7747,0.7532,0.7679,0.3224,0.3,0.3155,0.3188,0.3224,0.3,0.3155,0.3188,0.9904,0.9918,0.9896,0.9911,0.9904,0.9918,0.9896,0.9911,0.9904,0.9918,0.9896,0.9911,0.9679,0.9642,0.9608,0.9633,0.5397,0.6324,0.7943,0.6915,0.6753,0.7508,0.8629,0.7943,21344,21344,21344,21344,"509,71,9753,11011","443,137,7710,13054","336,244,4147,16617","413,167,6418,14346",0.9679,0.9642,0.9608,0.9633,0.5397,0.6324,0.7943,0.6915,0.6753,0.7508,0.8629,0.7943,21344,21344,21344,21344,"509,71,9753,11011","443,137,7710,13054","336,244,4147,16617","413,167,6418,14346"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7368,0.7463,0.6884,0.7569,0.7368,0.7463,0.6884,0.7569,0.7368,0.7463,0.6884,0.7569,0.3371,0.3237,0.3517,0.3276,0.3371,0.3237,0.3517,0.3276,0.9887,0.9905,0.9852,0.9901,0.9887,0.9905,0.9852,0.9901,0.9887,0.9905,0.9852,0.9901,0.9657,0.9597,0.96,0.9624,0.5299,0.6522,0.8374,0.6559,0.6671,0.7661,0.8894,0.7686,21344,21344,21344,21344,"486,94,9940,10824","376,204,7220,13544","302,278,3193,17571","412,168,7177,13587",0.9657,0.9597,0.96,0.9624,0.5299,0.6522,0.8374,0.6559,0.6671,0.7661,0.8894,0.7686,21344,21344,21344,21344,"486,94,9940,10824","376,204,7220,13544","302,278,3193,17571","412,168,7177,13587"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7471,0.74,0.7194,0.7599,0.7471,0.74,0.7194,0.7599,0.7471,0.74,0.7194,0.7599,0.3301,0.3284,0.3328,0.3314,0.3301,0.3284,0.3328,0.3314,0.99,0.9901,0.9883,0.9909,0.99,0.9901,0.9883,0.9909,0.99,0.9901,0.9883,0.9909,0.9679,0.9609,0.9598,0.9615,0.463,0.6863,0.8393,0.6699,0.6057,0.7907,0.8905,0.7789,21344,21344,21344,21344,"521,59,11402,9362","381,199,6497,14267","298,282,3148,17616","394,186,6860,13904",0.9679,0.9609,0.9598,0.9615,0.463,0.6863,0.8393,0.6699,0.6057,0.7907,0.8905,0.7789,21344,21344,21344,21344,"521,59,11402,9362","381,199,6497,14267","298,282,3148,17616","394,186,6860,13904"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7666,0.7388,0.7386,0.7602,0.7666,0.7388,0.7386,0.7602,0.7666,0.7388,0.7386,0.7602,0.3195,0.3401,0.3356,0.3319,0.3195,0.3401,0.3356,0.3319,0.9915,0.9902,0.9901,0.991,0.9915,0.9902,0.9901,0.991,0.9915,0.9902,0.9901,0.991,0.9673,0.9602,0.9607,0.961,0.5004,0.6989,0.8298,0.6434,0.6406,0.7996,0.8849,0.7594,21344,21344,21344,21344,"509,71,10592,10172","365,215,6212,14552","317,263,3370,17394","396,184,7428,13336",0.9673,0.9602,0.9607,0.961,0.5004,0.6989,0.8298,0.6434,0.6406,0.7996,0.8849,0.7594,21344,21344,21344,21344,"509,71,10592,10172","365,215,6212,14552","317,263,3370,17394","396,184,7428,13336"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7623,0.7408,0.7403,0.7681,0.7623,0.7408,0.7403,0.7681,0.7623,0.7408,0.7403,0.7681,0.3325,0.3318,0.3328,0.3293,0.3325,0.3318,0.3328,0.3293,0.9914,0.9902,0.9901,0.9915,0.9914,0.9902,0.9901,0.9915,0.9914,0.9902,0.9901,0.9915,0.9668,0.962,0.9631,0.9617,0.5362,0.6449,0.6416,0.6535,0.6724,0.7604,0.7579,0.7669,21344,21344,21344,21344,"497,83,9817,10947","410,170,7410,13354","425,155,7495,13269","403,177,7219,13545",0.9668,0.962,0.9631,0.9617,0.5362,0.6449,0.6416,0.6535,0.6724,0.7604,0.7579,0.7669,21344,21344,21344,21344,"497,83,9817,10947","410,170,7410,13354","425,155,7495,13269","403,177,7219,13545"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.6784,0.7498,0.6205,0.7494,0.6784,0.7498,0.6205,0.7494,0.6784,0.7498,0.6205,0.7494,0.3697,0.3267,0.4224,0.3328,0.3697,0.3267,0.4224,0.3328,0.9849,0.9904,0.9807,0.9894,0.9849,0.9904,0.9807,0.9894,0.9849,0.9904,0.9807,0.9894,0.9605,0.955,0.965,0.9611,0.5665,0.8488,0.5423,0.6977,0.699,0.8955,0.678,0.7988,21344,21344,21344,21344,"415,165,9088,11676","210,370,2857,17907","475,105,9664,11100","379,201,6251,14513",0.9605,0.955,0.965,0.9611,0.5665,0.8488,0.5423,0.6977,0.699,0.8955,0.678,0.7988,21344,21344,21344,21344,"415,165,9088,11676","210,370,2857,17907","475,105,9664,11100","379,201,6251,14513"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7451,0.7516,0.731,0.7586,0.7451,0.7516,0.731,0.7586,0.7451,0.7516,0.731,0.7586,0.3482,0.3354,0.3294,0.3387,0.3482,0.3354,0.3294,0.3387,0.9901,0.9908,0.9892,0.9909,0.9901,0.9908,0.9892,0.9909,0.9901,0.9908,0.9892,0.9909,0.9683,0.9611,0.9669,0.9637,0.467,0.6706,0.4935,0.5863,0.6094,0.7794,0.6344,0.7147,21344,21344,21344,21344,"524,56,11320,9444","389,191,6840,13924","506,74,10736,10028","449,131,8700,12064",0.9683,0.9611,0.9669,0.9637,0.467,0.6706,0.4935,0.5863,0.6094,0.7794,0.6344,0.7147,21344,21344,21344,21344,"524,56,11320,9444","389,191,6840,13924","506,74,10736,10028","449,131,8700,12064"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7568,0.7582,0.7439,0.7654,0.7568,0.7582,0.7439,0.7654,0.7568,0.7582,0.7439,0.7654,0.319,0.3285,0.3274,0.3185,0.319,0.3285,0.3274,0.3185,0.9904,0.9909,0.9896,0.991,0.9904,0.9909,0.9896,0.991,0.9904,0.9909,0.9896,0.991,0.965,0.965,0.9608,0.9651,0.5658,0.5841,0.8287,0.6012,0.6977,0.7127,0.8842,0.7265,21344,21344,21344,21344,"470,110,9158,11606","465,115,8763,12001","319,261,3396,17368","462,118,8394,12370",0.965,0.965,0.9608,0.9651,0.5658,0.5841,0.8287,0.6012,0.6977,0.7127,0.8842,0.7265,21344,21344,21344,21344,"470,110,9158,11606","465,115,8763,12001","319,261,3396,17368","462,118,8394,12370"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7821,0.7712,0.7727,0.7735,0.7821,0.7712,0.7727,0.7735,0.7821,0.7712,0.7727,0.7735,0.3019,0.3242,0.3148,0.3159,0.3019,0.3242,0.3148,0.3159,0.9922,0.9918,0.9918,0.9916,0.9922,0.9918,0.9918,0.9916,0.9922,0.9918,0.9918,0.9916,0.9695,0.9653,0.9611,0.9667,0.5074,0.6365,0.8461,0.5849,0.6466,0.7538,0.8948,0.7132,21344,21344,21344,21344,"531,49,10465,10299","457,123,7635,13129","315,265,3019,17745","486,94,8766,11998",0.9695,0.9653,0.9611,0.9667,0.5074,0.6365,0.8461,0.5849,0.6466,0.7538,0.8948,0.7132,21344,21344,21344,21344,"531,49,10465,10299","457,123,7635,13129","315,265,3019,17745","486,94,8766,11998"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.792,0.7611,0.7638,0.777,0.792,0.7611,0.7638,0.777,0.792,0.7611,0.7638,0.777,0.3017,0.3305,0.3302,0.3313,0.3017,0.3305,0.3302,0.3313,0.9928,0.9913,0.9914,0.9919,0.9928,0.9913,0.9914,0.9919,0.9928,0.9913,0.9914,0.9919,0.9697,0.9629,0.961,0.9646,0.5367,0.6359,0.836,0.5688,0.6724,0.7536,0.8887,0.7003,21344,21344,21344,21344,"529,51,9838,10926","424,156,7616,13148","319,261,3239,17525","464,116,9087,11677",0.9697,0.9629,0.961,0.9646,0.5367,0.6359,0.836,0.5688,0.6724,0.7536,0.8887,0.7003,21344,21344,21344,21344,"529,51,9838,10926","424,156,7616,13148","319,261,3239,17525","464,116,9087,11677"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7835,0.7522,0.7565,0.7602,0.7835,0.7522,0.7565,0.7602,0.7835,0.7522,0.7565,0.7602,0.3005,0.3135,0.3086,0.3384,0.3005,0.3135,0.3086,0.3384,0.9923,0.9904,0.9906,0.991,0.9923,0.9904,0.9906,0.991,0.9923,0.9904,0.9906,0.991,0.9672,0.9623,0.9608,0.9618,0.567,0.7543,0.8329,0.7566,0.6984,0.8372,0.8868,0.8387,21344,21344,21344,21344,"496,84,9158,11606","377,203,5041,15723","317,263,3304,17460","368,212,4984,15780",0.9672,0.9623,0.9608,0.9618,0.567,0.7543,0.8329,0.7566,0.6984,0.8372,0.8868,0.8387,21344,21344,21344,21344,"496,84,9158,11606","377,203,5041,15723","317,263,3304,17460","368,212,4984,15780"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7781,0.7598,0.7648,0.7644,0.7781,0.7598,0.7648,0.7644,0.7781,0.7598,0.7648,0.7644,0.306,0.3177,0.3121,0.3224,0.306,0.3177,0.3121,0.3224,0.992,0.9907,0.991,0.9911,0.992,0.9907,0.991,0.9911,0.992,0.9907,0.991,0.9911,0.9613,0.9613,0.9613,0.9609,0.8338,0.7754,0.8512,0.7909,0.8874,0.8509,0.8979,0.8608,21344,21344,21344,21344,"325,255,3293,17471","353,227,4567,16197","316,264,2912,17852","340,240,4222,16542",0.9613,0.9613,0.9613,0.9609,0.8338,0.7754,0.8512,0.7909,0.8874,0.8509,0.8979,0.8608,21344,21344,21344,21344,"325,255,3293,17471","353,227,4567,16197","316,264,2912,17852","340,240,4222,16542"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7808,0.7885,0.7909,0.7802,0.7808,0.7885,0.7909,0.7802,0.7808,0.7885,0.7909,0.7802,0.2876,0.272,0.2655,0.2903,0.2876,0.272,0.2655,0.2903,0.9927,0.9931,0.9932,0.9924,0.9927,0.9931,0.9932,0.9924,0.9927,0.9931,0.9932,0.9924,0.9702,0.972,0.964,0.9716,0.5899,0.578,0.7027,0.5806,0.7167,0.7068,0.8021,0.709,21344,21344,21344,21344,"528,52,8702,12062","551,29,8979,11785","420,160,6186,14578","546,34,8917,11847",0.9702,0.972,0.964,0.9716,0.5899,0.578,0.7027,0.5806,0.7167,0.7068,0.8021,0.709,21344,21344,21344,21344,"528,52,8702,12062","551,29,8979,11785","420,160,6186,14578","546,34,8917,11847"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7684,0.7879,0.7855,0.7725,0.7684,0.7879,0.7855,0.7725,0.7684,0.7879,0.7855,0.7725,0.2937,0.2743,0.2741,0.3017,0.2937,0.2743,0.2741,0.3017,0.992,0.9931,0.993,0.9918,0.992,0.9931,0.993,0.9918,0.992,0.9931,0.993,0.9918,0.9682,0.9718,0.9685,0.9713,0.6027,0.5714,0.5324,0.5923,0.7273,0.7014,0.6688,0.7186,21344,21344,21344,21344,"501,79,8400,12364","549,31,9118,11646","516,64,9917,10847","541,39,8663,12101",0.9682,0.9718,0.9685,0.9713,0.6027,0.5714,0.5324,0.5923,0.7273,0.7014,0.6688,0.7186,21344,21344,21344,21344,"501,79,8400,12364","549,31,9118,11646","516,64,9917,10847","541,39,8663,12101"
